"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "4.16 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "4.16 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "4.16 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "4.16 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "4.16 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
3843, 1456.76, 21.0918, 3356.23, 3549.99, 1438.24, 791.617, 3273, 3735.69, 0, 0, 0, 0, 18.519, 36.5767, 83.2662, 166.882, 18.519, 36.5767, 0, 0, 83.2662, 0, 18.519, 9.78403E-006, 17.4168, 0.489317, 17.9062, 0.612874, 0, 0, 0, 0, 18.519, 0, 0, 0, 0, 0, 0, 18.519, 0, 0, 0, 0, 0, 0, 9.78403E-006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1438.24, 0, 0, 0, 0, 0, 0
3844, 1441.28, 11.7239, 3356.23, 3549.99, 1423.02, 783.258, 3273, 3735.69, 0, 0, 0, 0, 18.2396, 36.0155, 83.2662, 166.882, 18.2396, 36.0155, 0, 0, 83.2662, 0, 18.2396, 9.71391E-006, 17.1599, 0.47851, 17.6384, 0.601244, 0, 0, 0, 0, 18.2396, 0, 0, 0, 0, 0, 0, 18.2396, 0, 0, 0, 0, 0, 0, 9.71391E-006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1423.02, 0, 0, 0, 0, 0, 0
3845, 1464.86, 25.9909, 3356.23, 3549.99, 1446.21, 795.983, 3273, 3735.69, 0, 0, 0, 0, 18.6667, 36.8733, 83.2662, 166.882, 18.6667, 36.8733, 0, 0, 83.2662, 0, 18.6667, 9.82373E-006, 17.5528, 0.494959, 18.0477, 0.618999, 0, 0, 0, 0, 18.6667, 0, 0, 0, 0, 0, 0, 18.6667, 0, 0, 0, 0, 0, 0, 9.82373E-006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1446.21, 0, 0, 0, 0, 0, 0
3846, 1593.4, 103.996, 3356.23, 3549.99, 1572.21, 865.252, 3273, 3735.69, 0, 0, 0, 0, 21.175, 41.913, 83.2662, 166.882, 21.175, 41.913, 0, 0, 83.2662, 0, 21.175, 1.04845E-005, 19.863, 0.590807, 20.4538, 0.721137, 0, 0, 0, 0, 21.175, 0, 0, 0, 0, 0, 0, 21.175, 0, 0, 0, 0, 0, 0, 1.04845E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1572.21, 0, 0, 0, 0, 0, 0
3847, 1892.69, 280.704, 3356.23, 3549.99, 1864.44, 1025.89, 3273, 3735.69, 0, 0, 0, 0, 28.2317, 56.1085, 83.2662, 166.882, 28.2317, 56.1085, 0, 0, 83.2662, 0, 28.2316, 1.26219E-005, 26.3708, 0.868718, 27.2395, 0.992158, 0, 0, 0, 0, 28.2317, 0, 0, 0, 0, 0, 0, 28.2316, 0, 0, 0, 0, 0, 0, 1.26219E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1864.44, 0, 0, 0, 0, 0, 0
3848, 2167.85, 444.711, 3356.23, 3549.99, 2131.7, 1172.68, 3273, 3735.69, 0, 0, 0, 0, 36.1359, 72.0065, 83.2662, 166.882, 36.1359, 72.0065, 0, 0, 83.2662, 0, 36.1358, 1.52234E-005, 33.7184, 1.13601, 34.8544, 1.28144, 0, 0, 0, 0, 36.1359, 0, 0, 0, 0, 0, 0, 36.1358, 0, 0, 0, 0, 0, 0, 1.52234E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2131.7, 0, 0, 0, 0, 0, 0
3849, 2303.1, 515.089, 3356.23, 3549.99, 2263.02, 1245.27, 3273, 3735.69, 0, 0, 0, 0, 40.0946, 79.9767, 83.2662, 166.882, 40.0946, 79.9767, 0, 0, 83.2662, 0, 40.0946, 1.65696E-005, 37.3789, 1.29242, 38.6714, 1.42324, 0, 0, 0, 0, 40.0946, 0, 0, 0, 0, 0, 0, 40.0946, 0, 0, 0, 0, 0, 0, 1.65696E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2263.02, 0, 0, 0, 0, 0, 0
3850, 2371.83, 558.253, 3356.23, 3549.99, 2329.41, 1281.73, 3273, 3735.69, 42.367, 0, 42.3662, 0, 42.4225, 84.6616, 83.2662, 166.882, 42.4225, 84.6616, 0, 0, 83.2662, 0, 42.4225, 1.73501E-005, 39.5413, 1.37368, 40.915, 1.50751, 0, 0, 0, 0, 42.4225, 0, 0, 0, 0, 0, 0, 42.4225, 0, 0, 0, 0, 0, 0, 1.73501E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2329.41, 0, 0, 0, 0, 0, 0
3851, 2412.77, 584.03, 3356.23, 3549.99, 2369.02, 1303.42, 3273, 3735.69, 86.8657, 0, 88.4757, 0, 43.851, 87.5363, 83.2662, 166.882, 43.851, 87.5363, 0, 0, 83.2662, 0, 43.851, 1.78304E-005, 40.869, 1.42311, 42.2921, 1.55895, 0, 0, 0, 0, 43.851, 0, 0, 0, 0, 0, 0, 43.851, 0, 0, 0, 0, 0, 0, 1.78304E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2369.02, 0, 0, 0, 0, 0, 0
3852, 2417.55, 587.043, 3356.23, 3549.99, 2373.54, 1305.96, 3273, 3735.69, 92.1084, 0, 94.0135, 0, 44.0206, 87.878, 83.2662, 166.882, 44.0206, 87.878, 0, 0, 83.2662, 0, 44.0206, 1.78886E-005, 41.0262, 1.4293, 42.4555, 1.56509, 0, 0, 0, 0, 44.0206, 0, 0, 0, 0, 0, 0, 44.0206, 0, 0, 0, 0, 0, 0, 1.78886E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2373.54, 0, 0, 0, 0, 0, 0
3853, 2409.92, 582.233, 3356.23, 3549.99, 2366.15, 1301.92, 3273, 3735.69, 83.8254, 0, 85.2689, 0, 43.7513, 87.3361, 83.2662, 166.882, 43.7513, 87.3361, 0, 0, 83.2662, 0, 43.7513, 1.77941E-005, 40.7759, 1.42005, 42.1959, 1.55541, 0, 0, 0, 0, 43.7513, 0, 0, 0, 0, 0, 0, 43.7513, 0, 0, 0, 0, 0, 0, 1.77941E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2366.15, 0, 0, 0, 0, 0, 0
3854, 2410.15, 582.377, 3356.23, 3549.99, 2366.39, 1302.04, 3273, 3735.69, 84.0644, 0, 85.521, 0, 43.7593, 87.352, 83.2662, 166.882, 43.7593, 87.352, 0, 0, 83.2662, 0, 43.7592, 1.77985E-005, 40.7833, 1.42026, 42.2036, 1.55569, 0, 0, 0, 0, 43.7593, 0, 0, 0, 0, 0, 0, 43.7592, 0, 0, 0, 0, 0, 0, 1.77985E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2366.39, 0, 0, 0, 0, 0, 0
3855, 2414.1, 584.864, 3356.23, 3549.99, 2370.21, 1304.13, 3273, 3735.69, 88.3498, 0, 90.0388, 0, 43.8984, 87.632, 83.2662, 166.882, 43.8984, 87.632, 0, 0, 83.2662, 0, 43.8984, 1.78438E-005, 40.9126, 1.42506, 42.3377, 1.56069, 0, 0, 0, 0, 43.8984, 0, 0, 0, 0, 0, 0, 43.8984, 0, 0, 0, 0, 0, 0, 1.78438E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2370.21, 0, 0, 0, 0, 0, 0
3856, 2370.95, 557.698, 3356.23, 3549.99, 2328.45, 1281.27, 3273, 3735.69, 41.4708, 0, 41.4527, 0, 42.393, 84.6025, 83.2662, 166.882, 42.393, 84.6025, 0, 0, 83.2662, 0, 42.393, 1.73377E-005, 39.5134, 1.37306, 40.8865, 1.50649, 0, 0, 0, 0, 42.393, 0, 0, 0, 0, 0, 0, 42.393, 0, 0, 0, 0, 0, 0, 1.73377E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2328.45, 0, 0, 0, 0, 0, 0
3857, 2369.37, 556.706, 3356.23, 3549.99, 2327.03, 1280.43, 3273, 3735.69, 39.6993, 0, 39.6543, 0, 42.3378, 84.4911, 83.2662, 166.882, 42.3378, 84.4911, 0, 0, 83.2662, 0, 42.3378, 1.73192E-005, 39.4625, 1.3708, 40.8333, 1.50446, 0, 0, 0, 0, 42.3378, 0, 0, 0, 0, 0, 0, 42.3378, 0, 0, 0, 0, 0, 0, 1.73192E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2327.03, 0, 0, 0, 0, 0, 0
3858, 2397.23, 574.241, 3356.23, 3549.99, 2353.99, 1295.19, 3273, 3735.69, 69.9815, 0, 70.7856, 0, 43.3051, 86.4377, 83.2662, 166.882, 43.3051, 86.4377, 0, 0, 83.2662, 0, 43.3051, 1.76419E-005, 40.3616, 1.40424, 41.7658, 1.53932, 0, 0, 0, 0, 43.3051, 0, 0, 0, 0, 0, 0, 43.3051, 0, 0, 0, 0, 0, 0, 1.76419E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2353.99, 0, 0, 0, 0, 0, 0
3859, 2429.36, 594.481, 3356.23, 3549.99, 2384.99, 1312.21, 3273, 3735.69, 104.899, 0, 107.631, 0, 44.4389, 88.7196, 83.2662, 166.882, 44.4389, 88.7196, 0, 0, 83.2662, 0, 44.4389, 1.80309E-005, 41.4152, 1.44359, 42.8588, 1.58009, 0, 0, 0, 0, 44.4389, 0, 0, 0, 0, 0, 0, 44.4389, 0, 0, 0, 0, 0, 0, 1.80309E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2384.99, 0, 0, 0, 0, 0, 0
3860, 2395.64, 573.241, 3356.23, 3549.99, 2352.32, 1294.36, 3273, 3735.69, 68.3332, 0, 69.0674, 0, 43.2507, 86.3287, 83.2662, 166.882, 43.2507, 86.3287, 0, 0, 83.2662, 0, 43.2507, 1.76265E-005, 40.3104, 1.40286, 41.7133, 1.53741, 0, 0, 0, 0, 43.2507, 0, 0, 0, 0, 0, 0, 43.2507, 0, 0, 0, 0, 0, 0, 1.76265E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2352.32, 0, 0, 0, 0, 0, 0
3861, 2445.13, 604.432, 3356.23, 3549.99, 2400.25, 1320.56, 3273, 3735.69, 122.019, 0, 126.07, 0, 45.0025, 89.8539, 83.2662, 166.882, 45.0025, 89.8539, 0, 0, 83.2662, 0, 45.0025, 1.82201E-005, 41.9392, 1.46299, 43.4022, 1.60031, 0, 0, 0, 0, 45.0025, 0, 0, 0, 0, 0, 0, 45.0025, 0, 0, 0, 0, 0, 0, 1.82201E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2400.25, 0, 0, 0, 0, 0, 0
3862, 2481, 627.081, 3356.23, 3549.99, 2434.78, 1339.54, 3273, 3735.69, 160.975, 0, 168.937, 0, 46.3024, 92.4705, 83.2662, 166.882, 46.3024, 92.4705, 0, 0, 83.2662, 0, 46.3024, 1.86598E-005, 43.1474, 1.50809, 44.6555, 1.6469, 0, 0, 0, 0, 46.3024, 0, 0, 0, 0, 0, 0, 46.3024, 0, 0, 0, 0, 0, 0, 1.86598E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2434.78, 0, 0, 0, 0, 0, 0
3863, 2177.85, 436.748, 3356.23, 3549.99, 2141.78, 1178.7, 3273, 3735.69, 0, 0, 0, 0, 36.0775, 71.8923, 83.2662, 166.882, 36.0775, 71.8923, 0, 0, 83.2662, 0, 36.0775, 1.52482E-005, 33.6511, 1.14974, 34.8008, 1.2767, 0, 0, 0, 0, 36.0775, 0, 0, 0, 0, 0, 0, 36.0775, 0, 0, 0, 0, 0, 0, 1.52482E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2141.78, 0, 0, 0, 0, 0, 0
3864, 1833.47, 230.211, 3356.23, 3549.99, 1806.99, 994.677, 3273, 3735.69, 0, 0, 0, 0, 26.488, 52.5917, 83.2662, 166.882, 26.488, 52.5917, 0, 0, 83.2662, 0, 26.488, 1.21776E-005, 24.7828, 0.783372, 25.5662, 0.921755, 0, 0, 0, 0, 26.488, 0, 0, 0, 0, 0, 0, 26.488, 0, 0, 0, 0, 0, 0, 1.21776E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1806.99, 0, 0, 0, 0, 0, 0
3865, 1626.38, 110.263, 3356.23, 3549.99, 1604.64, 883.414, 3273, 3735.69, 0, 0, 0, 0, 21.7449, 43.0609, 83.2662, 166.882, 21.7449, 43.0609, 0, 0, 83.2662, 0, 21.7449, 1.07241E-005, 20.3808, 0.623238, 21.004, 0.740807, 0, 0, 0, 0, 21.7449, 0, 0, 0, 0, 0, 0, 21.7449, 0, 0, 0, 0, 0, 0, 1.07241E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1604.64, 0, 0, 0, 0, 0, 0
3866, 1525.63, 52.4055, 3356.23, 3549.99, 1505.93, 829.117, 3273, 3735.69, 0, 0, 0, 0, 19.6971, 38.9332, 83.2662, 166.882, 19.6971, 38.9332, 0, 0, 83.2662, 0, 19.6971, 1.01373E-005, 18.5058, 0.532034, 19.0379, 0.659212, 0, 0, 0, 0, 19.6971, 0, 0, 0, 0, 0, 0, 19.6971, 0, 0, 0, 0, 0, 0, 1.01373E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1505.93, 0, 0, 0, 0, 0, 0
3867, 1464.13, 25.5501, 3356.23, 3549.99, 1445.49, 795.591, 3273, 3735.69, 0, 0, 0, 0, 18.6534, 36.8466, 83.2662, 166.882, 18.6534, 36.8466, 0, 0, 83.2662, 0, 18.6534, 9.81862E-006, 17.5405, 0.494469, 18.035, 0.61845, 0, 0, 0, 0, 18.6534, 0, 0, 0, 0, 0, 0, 18.6534, 0, 0, 0, 0, 0, 0, 9.81862E-006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1445.49, 0, 0, 0, 0, 0, 0
3868, 1443.25, 12.9165, 3356.23, 3549.99, 1424.95, 784.323, 3273, 3735.69, 0, 0, 0, 0, 18.275, 36.0866, 83.2662, 166.882, 18.275, 36.0866, 0, 0, 83.2662, 0, 18.275, 9.72608E-006, 17.1924, 0.479892, 17.6723, 0.60272, 0, 0, 0, 0, 18.275, 0, 0, 0, 0, 0, 0, 18.275, 0, 0, 0, 0, 0, 0, 9.72608E-006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1424.95, 0, 0, 0, 0, 0, 0
3869, 1468.79, 28.3722, 3356.23, 3549.99, 1450.08, 798.106, 3273, 3735.69, 0, 0, 0, 0, 18.739, 37.0184, 83.2662, 166.882, 18.739, 37.0184, 0, 0, 83.2662, 0, 18.739, 9.8455E-006, 17.6192, 0.49774, 18.117, 0.621992, 0, 0, 0, 0, 18.739, 0, 0, 0, 0, 0, 0, 18.739, 0, 0, 0, 0, 0, 0, 9.8455E-006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1450.08, 0, 0, 0, 0, 0, 0
3870, 1614.8, 117.025, 3356.23, 3549.99, 1593.17, 876.767, 3273, 3735.69, 0, 0, 0, 0, 21.622, 42.8112, 83.2662, 166.882, 21.622, 42.8112, 0, 0, 83.2662, 0, 21.6219, 1.0602E-005, 20.2753, 0.607544, 20.8829, 0.739063, 0, 0, 0, 0, 21.622, 0, 0, 0, 0, 0, 0, 21.6219, 0, 0, 0, 0, 0, 0, 1.0602E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1593.17, 0, 0, 0, 0, 0, 0
3871, 1873.25, 268.724, 3356.23, 3549.99, 1845.51, 1015.49, 3273, 3735.69, 0, 0, 0, 0, 27.7266, 55.0928, 83.2662, 166.882, 27.7266, 55.0928, 0, 0, 83.2662, 0, 27.7265, 1.24693E-005, 25.9033, 0.850352, 26.7537, 0.972889, 0, 0, 0, 0, 27.7266, 0, 0, 0, 0, 0, 0, 27.7265, 0, 0, 0, 0, 0, 0, 1.24693E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1845.51, 0, 0, 0, 0, 0, 0
3872, 2159.23, 439.335, 3356.23, 3549.99, 2123.35, 1168.1, 3273, 3735.69, 0, 0, 0, 0, 35.8673, 71.4662, 83.2662, 166.882, 35.8673, 71.4662, 0, 0, 83.2662, 0, 35.8673, 1.51353E-005, 33.4692, 1.12657, 34.5957, 1.27157, 0, 0, 0, 0, 35.8673, 0, 0, 0, 0, 0, 0, 35.8673, 0, 0, 0, 0, 0, 0, 1.51353E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2123.35, 0, 0, 0, 0, 0, 0
3873, 2297.17, 511.368, 3356.23, 3549.99, 2257.28, 1242.12, 3273, 3735.69, 0, 0, 0, 0, 39.8977, 79.5806, 83.2662, 166.882, 39.8977, 79.5806, 0, 0, 83.2662, 0, 39.8977, 1.65033E-005, 37.1961, 1.28552, 38.4816, 1.41609, 0, 0, 0, 0, 39.8977, 0, 0, 0, 0, 0, 0, 39.8977, 0, 0, 0, 0, 0, 0, 1.65033E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2257.28, 0, 0, 0, 0, 0, 0
3874, 2370.34, 557.32, 3356.23, 3549.99, 2327.98, 1280.95, 3273, 3735.69, 40.7515, 0, 40.7233, 0, 42.3713, 84.5585, 83.2662, 166.882, 42.3713, 84.5585, 0, 0, 83.2662, 0, 42.3713, 1.73321E-005, 39.4938, 1.37189, 40.8656, 1.50566, 0, 0, 0, 0, 42.3713, 0, 0, 0, 0, 0, 0, 42.3713, 0, 0, 0, 0, 0, 0, 1.73321E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2327.98, 0, 0, 0, 0, 0, 0
3875, 2402.66, 577.659, 3356.23, 3549.99, 2359.24, 1298.07, 3273, 3735.69, 75.8793, 0, 76.9378, 0, 43.4953, 86.8204, 83.2662, 166.882, 43.4953, 86.8204, 0, 0, 83.2662, 0, 43.4953, 1.77077E-005, 40.5383, 1.41082, 41.9491, 1.54616, 0, 0, 0, 0, 43.4953, 0, 0, 0, 0, 0, 0, 43.4953, 0, 0, 0, 0, 0, 0, 1.77077E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2359.24, 0, 0, 0, 0, 0, 0
3876, 2433.07, 596.822, 3356.23, 3549.99, 2388.57, 1314.17, 3273, 3735.69, 108.935, 0, 111.955, 0, 44.5712, 88.9858, 83.2662, 166.882, 44.5712, 88.9858, 0, 0, 83.2662, 0, 44.5711, 1.80723E-005, 41.5381, 1.44819, 42.9863, 1.58485, 0, 0, 0, 0, 44.5712, 0, 0, 0, 0, 0, 0, 44.5711, 0, 0, 0, 0, 0, 0, 1.80723E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2388.57, 0, 0, 0, 0, 0, 0
3877, 2413.9, 584.742, 3356.23, 3549.99, 2369.97, 1304.03, 3273, 3735.69, 88.1689, 0, 89.8458, 0, 43.892, 87.6193, 83.2662, 166.882, 43.892, 87.6193, 0, 0, 83.2662, 0, 43.892, 1.78439E-005, 40.9065, 1.42503, 42.3315, 1.56048, 0, 0, 0, 0, 43.892, 0, 0, 0, 0, 0, 0, 43.892, 0, 0, 0, 0, 0, 0, 1.78439E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2369.97, 0, 0, 0, 0, 0, 0
3878, 2417.8, 587.2, 3356.23, 3549.99, 2373.78, 1306.09, 3273, 3735.69, 92.381, 0, 94.3022, 0, 44.0295, 87.8958, 83.2662, 166.882, 44.0295, 87.8958, 0, 0, 83.2662, 0, 44.0294, 1.78927E-005, 41.0344, 1.42962, 42.464, 1.5654, 0, 0, 0, 0, 44.0295, 0, 0, 0, 0, 0, 0, 44.0294, 0, 0, 0, 0, 0, 0, 1.78927E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2373.78, 0, 0, 0, 0, 0, 0
3879, 2414.36, 585.03, 3356.23, 3549.99, 2370.44, 1304.27, 3273, 3735.69, 88.6467, 0, 90.3517, 0, 43.9079, 87.6511, 83.2662, 166.882, 43.9079, 87.6511, 0, 0, 83.2662, 0, 43.9078, 1.78467E-005, 40.9214, 1.42545, 42.3468, 1.56104, 0, 0, 0, 0, 43.9079, 0, 0, 0, 0, 0, 0, 43.9078, 0, 0, 0, 0, 0, 0, 1.78467E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2370.44, 0, 0, 0, 0, 0, 0
3880, 2403.75, 578.345, 3356.23, 3549.99, 2360.19, 1298.65, 3273, 3735.69, 77.1173, 0, 78.2297, 0, 43.5343, 86.8992, 83.2662, 166.882, 43.5343, 86.8992, 0, 0, 83.2662, 0, 43.5343, 1.77228E-005, 40.5741, 1.41253, 41.9866, 1.5476, 0, 0, 0, 0, 43.5343, 0, 0, 0, 0, 0, 0, 43.5343, 0, 0, 0, 0, 0, 0, 1.77228E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2360.19, 0, 0, 0, 0, 0, 0
3881, 2385.23, 566.684, 3356.23, 3549.99, 2342.3, 1288.84, 3273, 3735.69, 56.9806, 0, 57.3245, 0, 42.8872, 85.597, 83.2662, 166.882, 42.8872, 85.597, 0, 0, 83.2662, 0, 42.8872, 1.75069E-005, 39.9728, 1.39008, 41.3629, 1.5243, 0, 0, 0, 0, 42.8872, 0, 0, 0, 0, 0, 0, 42.8872, 0, 0, 0, 0, 0, 0, 1.75069E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2342.3, 0, 0, 0, 0, 0, 0
3882, 2399.24, 575.507, 3356.23, 3549.99, 2355.9, 1296.26, 3273, 3735.69, 72.1849, 0, 73.0796, 0, 43.3757, 86.58, 83.2662, 166.882, 43.3757, 86.58, 0, 0, 83.2662, 0, 43.3757, 1.76706E-005, 40.427, 1.40681, 41.8339, 1.54187, 0, 0, 0, 0, 43.3757, 0, 0, 0, 0, 0, 0, 43.3757, 0, 0, 0, 0, 0, 0, 1.76706E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2355.9, 0, 0, 0, 0, 0, 0
3883, 2382.26, 564.815, 3356.23, 3549.99, 2339.43, 1287.27, 3273, 3735.69, 53.747, 0, 53.9992, 0, 42.784, 85.3892, 83.2662, 166.882, 42.784, 85.3892, 0, 0, 83.2662, 0, 42.784, 1.7471E-005, 39.8769, 1.38647, 41.2634, 1.52057, 0, 0, 0, 0, 42.784, 0, 0, 0, 0, 0, 0, 42.784, 0, 0, 0, 0, 0, 0, 1.7471E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2339.43, 0, 0, 0, 0, 0, 0
3884, 2357.55, 549.278, 3356.23, 3549.99, 2315.57, 1274.17, 3273, 3735.69, 26.8675, 0, 26.6932, 0, 41.9323, 83.6752, 83.2662, 166.882, 41.9323, 83.6752, 0, 0, 83.2662, 0, 41.9323, 1.71835E-005, 39.0856, 1.35684, 40.4425, 1.48983, 0, 0, 0, 0, 41.9323, 0, 0, 0, 0, 0, 0, 41.9323, 0, 0, 0, 0, 0, 0, 1.71835E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2315.57, 0, 0, 0, 0, 0, 0
3885, 2433.87, 597.329, 3356.23, 3549.99, 2389.28, 1314.6, 3273, 3735.69, 109.837, 0, 112.921, 0, 44.6003, 89.0446, 83.2662, 166.882, 44.6003, 89.0446, 0, 0, 83.2662, 0, 44.6002, 1.80832E-005, 41.5649, 1.4494, 43.0143, 1.58591, 0, 0, 0, 0, 44.6003, 0, 0, 0, 0, 0, 0, 44.6002, 0, 0, 0, 0, 0, 0, 1.80832E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2389.28, 0, 0, 0, 0, 0, 0
3886, 2474.81, 623.17, 3356.23, 3549.99, 2428.83, 1336.26, 3273, 3735.69, 154.252, 0, 161.449, 0, 46.0763, 92.0153, 83.2662, 166.882, 46.0763, 92.0153, 0, 0, 83.2662, 0, 46.0763, 1.85853E-005, 42.9373, 1.50023, 44.4375, 1.6388, 0, 0, 0, 0, 46.0763, 0, 0, 0, 0, 0, 0, 46.0763, 0, 0, 0, 0, 0, 0, 1.85853E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2428.83, 0, 0, 0, 0, 0, 0
3887, 2186.01, 441.839, 3356.23, 3549.99, 2149.68, 1183.04, 3273, 3735.69, 0, 0, 0, 0, 36.3302, 72.4008, 83.2662, 166.882, 36.3302, 72.4008, 0, 0, 83.2662, 0, 36.3302, 1.53323E-005, 33.8856, 1.15869, 35.0442, 1.28598, 0, 0, 0, 0, 36.3302, 0, 0, 0, 0, 0, 0, 36.3302, 0, 0, 0, 0, 0, 0, 1.53323E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2149.68, 0, 0, 0, 0, 0, 0
3888, 1867.83, 251.346, 3356.23, 3549.99, 1840.5, 1013.09, 3273, 3735.69, 0, 0, 0, 0, 27.3441, 54.3132, 83.2662, 166.882, 27.3441, 54.3132, 0, 0, 83.2662, 0, 27.3441, 1.243E-005, 25.5752, 0.814435, 26.3896, 0.954518, 0, 0, 0, 0, 27.3441, 0, 0, 0, 0, 0, 0, 27.3441, 0, 0, 0, 0, 0, 0, 1.243E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1840.5, 0, 0, 0, 0, 0, 0
3889, 1659.39, 127.012, 3356.23, 3549.99, 1636.93, 901.192, 3273, 3735.69, 0, 0, 0, 0, 22.4663, 44.5071, 83.2662, 166.882, 22.4663, 44.5071, 0, 0, 83.2662, 0, 22.4663, 1.0972E-005, 21.0456, 0.653714, 21.6993, 0.766968, 0, 0, 0, 0, 22.4663, 0, 0, 0, 0, 0, 0, 22.4663, 0, 0, 0, 0, 0, 0, 1.0972E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1636.93, 0, 0, 0, 0, 0, 0
