"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "Aux1", "Aux2", "Aux3", "Aux4", "Aux5", "Aux6", "Aux7"
3345, 1728.62, 191.386, 2536.49, 2625.14, 1704.45, 945.927, 2488.12, 2844.69, 0, 0, 1855.04, 150.581, 24.1748, 47.8967, 48.434, 96.9305, 24.1748, 47.8967, 0, 0, 48.434, 0, 24.1748, 1.12546E-005, 22.6037, 0.72024, 23.324, 0.850827, 0, 0, 0, 0, 24.1748, 0, 0, 0, 0, 0, 0
3346, 1802.86, 236.818, 2536.49, 2625.14, 1777, 985.602, 2488.12, 2844.69, 0, 0, 1970.93, 193.922, 25.9507, 51.4844, 48.434, 96.9305, 25.9507, 51.4844, 0, 0, 48.434, 0, 25.9507, 1.17729E-005, 24.2453, 0.784867, 25.0302, 0.920523, 0, 0, 0, 0, 25.9507, 0, 0, 0, 0, 0, 0
3347, 1810.63, 238.726, 2536.49, 2625.14, 1784.47, 990.241, 2488.12, 2844.69, 0, 0, 1982.43, 197.959, 26.156, 51.8988, 48.434, 96.9305, 26.156, 51.8988, 0, 0, 48.434, 0, 26.156, 1.18704E-005, 24.4337, 0.796484, 25.2302, 0.925877, 0, 0, 0, 0, 26.156, 0, 0, 0, 0, 0, 0
3348, 1803.55, 234.385, 2536.49, 2625.14, 1777.56, 986.46, 2488.12, 2844.69, 0, 0, 1971, 193.441, 25.9813, 51.5457, 48.434, 96.9305, 25.9813, 51.5457, 0, 0, 48.434, 0, 25.9813, 1.18186E-005, 24.2722, 0.790025, 25.0622, 0.919071, 0, 0, 0, 0, 25.9813, 0, 0, 0, 0, 0, 0
3349, 1803.54, 234.38, 2536.49, 2625.14, 1777.56, 986.454, 2488.12, 2844.69, 0, 0, 1970.85, 193.287, 25.981, 51.545, 48.434, 96.9305, 25.981, 51.545, 0, 0, 48.434, 0, 25.981, 1.18208E-005, 24.2719, 0.789985, 25.0619, 0.919056, 0, 0, 0, 0, 25.981, 0, 0, 0, 0, 0, 0
3350, 1810.61, 238.716, 2536.49, 2625.14, 1784.47, 990.229, 2488.12, 2844.69, 0, 0, 1982.03, 197.565, 26.1553, 51.8972, 48.434, 96.9305, 26.1553, 51.8972, 0, 0, 48.434, 0, 26.1553, 1.18712E-005, 24.4332, 0.796314, 25.2295, 0.92584, 0, 0, 0, 0, 26.1553, 0, 0, 0, 0, 0, 0
3351, 1821.23, 245.228, 2536.49, 2625.14, 1794.83, 995.898, 2488.12, 2844.69, 0, 0, 1999.09, 204.258, 26.4189, 52.4299, 48.434, 96.9305, 26.4189, 52.4299, 0, 0, 48.434, 0, 26.4189, 1.19495E-005, 24.6769, 0.8059, 25.4828, 0.936085, 0, 0, 0, 0, 26.4189, 0, 0, 0, 0, 0, 0
3352, 1803.57, 234.392, 2536.49, 2625.14, 1777.56, 986.47, 2488.12, 2844.69, 0, 0, 1971.23, 193.67, 25.9818, 51.5467, 48.434, 96.9305, 25.9818, 51.5467, 0, 0, 48.434, 0, 25.9818, 1.18217E-005, 24.2726, 0.790084, 25.0627, 0.919093, 0, 0, 0, 0, 25.9818, 0, 0, 0, 0, 0, 0
3353, 1792.93, 227.877, 2536.49, 2625.14, 1767.2, 980.789, 2488.12, 2844.69, 0, 0, 1954.12, 186.922, 25.7212, 51.0201, 48.434, 96.9305, 25.7212, 51.0201, 0, 0, 48.434, 0, 25.7212, 1.1745E-005, 24.0317, 0.78054, 24.8123, 0.908933, 0, 0, 0, 0, 25.7212, 0, 0, 0, 0, 0, 0
3354, 1785.85, 223.535, 2536.49, 2625.14, 1760.29, 977.001, 2488.12, 2844.69, 0, 0, 1942.77, 182.484, 25.5487, 50.6716, 48.434, 96.9305, 25.5487, 50.6716, 0, 0, 48.434, 0, 25.5487, 1.1694E-005, 23.8723, 0.774218, 24.6465, 0.902198, 0, 0, 0, 0, 25.5487, 0, 0, 0, 0, 0, 0
3355, 1810.58, 238.704, 2536.49, 2625.14, 1784.47, 990.213, 2488.12, 2844.69, 0, 0, 1981.65, 197.18, 26.1545, 51.8955, 48.434, 96.9305, 26.1545, 51.8955, 0, 0, 48.434, 0, 26.1545, 1.18721E-005, 24.4325, 0.796214, 25.2287, 0.925803, 0, 0, 0, 0, 26.1545, 0, 0, 0, 0, 0, 0
3356, 1849.52, 262.591, 2536.49, 2625.14, 1822.45, 1010.99, 2488.12, 2844.69, 0, 0, 2044.89, 222.448, 27.1313, 53.8692, 48.434, 96.9305, 27.1313, 53.8692, 0, 0, 48.434, 0, 27.1313, 1.216E-005, 25.3359, 0.831648, 26.1676, 0.963677, 0, 0, 0, 0, 27.1313, 0, 0, 0, 0, 0, 0
3357, 1739.82, 195.358, 2536.49, 2625.14, 1715.36, 952.382, 2488.12, 2844.69, 0, 0, 1870.16, 154.799, 24.4511, 48.4541, 48.434, 96.9305, 24.4511, 48.4541, 0, 0, 48.434, 0, 24.4511, 1.13725E-005, 22.858, 0.733915, 23.5919, 0.859161, 0, 0, 0, 0, 24.4511, 0, 0, 0, 0, 0, 0
3358, 1598.26, 108.953, 2536.49, 2625.14, 1576.93, 876.427, 2488.12, 2844.69, 0, 0, 1663.71, 86.778, 21.3213, 42.1328, 48.434, 96.9305, 21.3213, 42.1328, 0, 0, 48.434, 0, 21.3213, 1.05006E-005, 19.97, 0.617078, 20.587, 0.734301, 0, 0, 0, 0, 21.3213, 0, 0, 0, 0, 0, 0
3359, 1467.39, 29.4143, 2536.49, 2625.14, 1448.63, 805.884, 2488.12, 2844.69, 0, 0, 1497.07, 48.4454, 18.7566, 36.9552, 48.434, 96.9305, 18.7566, 36.9552, 0, 0, 48.434, 0, 18.7566, 9.82884E-006, 17.6092, 0.51854, 18.1277, 0.628883, 0, 0, 0, 0, 18.7566, 0, 0, 0, 0, 0, 0
3360, 1371.47, -25.7749, 2536.49, 2625.14, 1354.42, 753.518, 2488.12, 2844.69, 0, 0, 1382.41, 27.9951, 17.0497, 33.511, 48.434, 96.9305, 17.0497, 33.511, 0, 0, 48.434, 0, 17.0497, 9.37292E-006, 16.0418, 0.449036, 16.4908, 0.558871, 0, 0, 0, 0, 17.0497, 0, 0, 0, 0, 0, 0
3361, 1307.87, -64.1676, 2536.49, 2625.14, 1291.85, 719.036, 2488.12, 2844.69, 0, 0, 1309.47, 17.6273, 16.0268, 31.4477, 48.434, 96.9305, 16.0268, 31.4477, 0, 0, 48.434, 0, 16.0268, 9.14344E-006, 15.1045, 0.407831, 15.5124, 0.514428, 0, 0, 0, 0, 16.0268, 0, 0, 0, 0, 0, 0
3362, 1276.11, -83.3199, 2536.49, 2625.14, 1260.54, 701.789, 2488.12, 2844.69, 0, 0, 1273.26, 12.7212, 15.5436, 30.4732, 48.434, 96.9305, 15.5436, 30.4732, 0, 0, 48.434, 0, 15.5436, 9.04193E-006, 14.6625, 0.388041, 15.0505, 0.493045, 0, 0, 0, 0, 15.5436, 0, 0, 0, 0, 0, 0
3363, 1276.08, -83.3302, 2536.49, 2625.14, 1260.54, 701.774, 2488.12, 2844.69, 0, 0, 1273.14, 12.5971, 15.5431, 30.4722, 48.434, 96.9305, 15.5431, 30.4722, 0, 0, 48.434, 0, 15.5431, 9.0441E-006, 14.6621, 0.387979, 15.0501, 0.493022, 0, 0, 0, 0, 15.5431, 0, 0, 0, 0, 0, 0
3364, 1254.91, -96.0879, 2536.49, 2625.14, 1239.66, 690.265, 2488.12, 2844.69, 0, 0, 1249.29, 9.62723, 15.2312, 29.8434, 48.434, 96.9305, 15.2312, 29.8434, 0, 0, 48.434, 0, 15.2312, 8.97432E-006, 14.377, 0.375086, 14.7521, 0.479078, 0, 0, 0, 0, 15.2312, 0, 0, 0, 0, 0, 0
3365, 1194.9, -132.192, 2536.49, 2625.14, 1180.46, 657.606, 2488.12, 2844.69, 0, 0, 1182.95, 2.48574, 14.3917, 28.1511, 48.434, 96.9305, 14.3917, 28.1511, 0, 0, 48.434, 0, 14.3916, 8.81995E-006, 13.611, 0.339777, 13.9507, 0.440913, 0, 0, 0, 0, 14.3917, 0, 0, 0, 0, 0, 0
3366, 1208.97, -123.722, 2536.49, 2625.14, 1194.4, 665.266, 2488.12, 2844.69, 0, 0, 1198.12, 3.725, 14.5824, 28.5354, 48.434, 96.9305, 14.5824, 28.5354, 0, 0, 48.434, 0, 14.5824, 8.85195E-006, 13.7849, 0.347801, 14.1327, 0.44967, 0, 0, 0, 0, 14.5824, 0, 0, 0, 0, 0, 0
3367, 1283.09, -79.0974, 2536.49, 2625.14, 1267.5, 705.576, 2488.12, 2844.69, 0, 0, 1280.87, 13.3705, 15.6478, 30.6834, 48.434, 96.9305, 15.6478, 30.6834, 0, 0, 48.434, 0, 15.6478, 9.06117E-006, 14.758, 0.392196, 15.1502, 0.497676, 0, 0, 0, 0, 15.6478, 0, 0, 0, 0, 0, 0
3368, 1403.27, -6.54557, 2536.49, 2625.14, 1385.68, 770.736, 2488.12, 2844.69, 0, 0, 1423.62, 37.9346, 17.5892, 34.5995, 48.434, 96.9305, 17.5892, 34.5995, 0, 0, 48.434, 0, 17.5892, 9.50135E-006, 16.5367, 0.470492, 17.0071, 0.582049, 0, 0, 0, 0, 17.5892, 0, 0, 0, 0, 0, 0
3369, 1484.5, 42.6584, 2536.49, 2625.14, 1465.51, 814.619, 2488.12, 2844.69, 0, 0, 1524.63, 59.1103, 19.0506, 37.5487, 48.434, 96.9305, 19.0506, 37.5487, 0, 0, 48.434, 0, 19.0506, 9.85939E-006, 17.8795, 0.527475, 18.407, 0.643613, 0, 0, 0, 0, 19.0506, 0, 0, 0, 0, 0, 0
3370, 1527, 68.4429, 2536.49, 2625.14, 1507.13, 837.543, 2488.12, 2844.69, 0, 0, 1575.43, 68.2934, 19.8639, 39.1905, 48.434, 96.9305, 19.8639, 39.1905, 0, 0, 48.434, 0, 19.8639, 1.00697E-005, 18.6278, 0.558874, 19.1866, 0.677253, 0, 0, 0, 0, 19.8639, 0, 0, 0, 0, 0, 0
3371, 1562.32, 89.9073, 2536.49, 2625.14, 1541.79, 856.558, 2488.12, 2844.69, 0, 0, 1621.29, 79.5016, 20.5647, 40.6052, 48.434, 96.9305, 20.5647, 40.6052, 0, 0, 48.434, 0, 20.5646, 1.02516E-005, 19.2731, 0.585518, 19.8586, 0.70601, 0, 0, 0, 0, 20.5647, 0, 0, 0, 0, 0, 0
3372, 1643.71, 139.56, 2536.49, 2625.14, 1621.44, 900.42, 2488.12, 2844.69, 0, 0, 1729.08, 107.642, 22.2682, 44.0455, 48.434, 96.9305, 22.2682, 44.0455, 0, 0, 48.434, 0, 22.2681, 1.0715E-005, 20.8435, 0.649714, 21.4932, 0.7749, 0, 0, 0, 0, 22.2682, 0, 0, 0, 0, 0, 0
3373, 1689.64, 167.586, 2536.49, 2625.14, 1666.42, 925.048, 2488.12, 2844.69, 0, 0, 1794.92, 128.506, 23.2827, 46.0944, 48.434, 96.9305, 23.2827, 46.0944, 0, 0, 48.434, 0, 23.2827, 1.09981E-005, 21.78, 0.687234, 22.4672, 0.815444, 0, 0, 0, 0, 23.2827, 0, 0, 0, 0, 0, 0
3374, 1672.03, 156.828, 2536.49, 2625.14, 1649.12, 915.613, 2488.12, 2844.69, 0, 0, 1769.96, 120.839, 22.8894, 45.3003, 48.434, 96.9305, 22.8894, 45.3003, 0, 0, 48.434, 0, 22.8894, 1.08908E-005, 21.4168, 0.672852, 22.0896, 0.79978, 0, 0, 0, 0, 22.8894, 0, 0, 0, 0, 0, 0
3375, 1654.34, 146.039, 2536.49, 2625.14, 1631.82, 906.124, 2488.12, 2844.69, 0, 0, 1744.41, 112.585, 22.4997, 44.5131, 48.434, 96.9305, 22.4997, 44.5131, 0, 0, 48.434, 0, 22.4997, 1.07793E-005, 21.0571, 0.658362, 21.7155, 0.784191, 0, 0, 0, 0, 22.4997, 0, 0, 0, 0, 0, 0
3376, 1643.72, 139.565, 2536.49, 2625.14, 1621.44, 900.423, 2488.12, 2844.69, 0, 0, 1729.1, 107.655, 22.2684, 44.046, 48.434, 96.9305, 22.2684, 44.046, 0, 0, 48.434, 0, 22.2684, 1.07143E-005, 20.8437, 0.649719, 21.4935, 0.774911, 0, 0, 0, 0, 22.2684, 0, 0, 0, 0, 0, 0
3377, 1647.24, 141.713, 2536.49, 2625.14, 1624.9, 902.311, 2488.12, 2844.69, 0, 0, 1733.95, 109.049, 22.3447, 44.2, 48.434, 96.9305, 22.3447, 44.2, 0, 0, 48.434, 0, 22.3447, 1.07348E-005, 20.9142, 0.652525, 21.5667, 0.777971, 0, 0, 0, 0, 22.3447, 0, 0, 0, 0, 0, 0
3378, 1622.52, 126.639, 2536.49, 2625.14, 1600.67, 889.037, 2488.12, 2844.69, 0, 0, 1699.27, 98.5985, 21.813, 43.1264, 48.434, 96.9305, 21.813, 43.1264, 0, 0, 48.434, 0, 21.813, 1.05924E-005, 20.4237, 0.63273, 21.0564, 0.756587, 0, 0, 0, 0, 21.813, 0, 0, 0, 0, 0, 0
3379, 1633.08, 133.085, 2536.49, 2625.14, 1611.06, 894.71, 2488.12, 2844.69, 0, 0, 1713.64, 102.581, 22.0387, 43.5821, 48.434, 96.9305, 22.0387, 43.5821, 0, 0, 48.434, 0, 22.0387, 1.06527E-005, 20.6319, 0.641079, 21.273, 0.765674, 0, 0, 0, 0, 22.0387, 0, 0, 0, 0, 0, 0
3380, 1703.76, 176.212, 2536.49, 2625.14, 1680.25, 932.611, 2488.12, 2844.69, 0, 0, 1815.66, 135.409, 23.6024, 46.7401, 48.434, 96.9305, 23.6024, 46.7401, 0, 0, 48.434, 0, 23.6023, 1.10896E-005, 22.0752, 0.698969, 22.7742, 0.828144, 0, 0, 0, 0, 23.6024, 0, 0, 0, 0, 0, 0
3381, 1622.59, 126.67, 2536.49, 2625.14, 1600.67, 889.08, 2488.12, 2844.69, 0, 0, 1699.99, 99.319, 21.8149, 43.1304, 48.434, 96.9305, 21.8149, 43.1304, 0, 0, 48.434, 0, 21.8149, 1.05937E-005, 20.4253, 0.632959, 21.0582, 0.756673, 0, 0, 0, 0, 21.8149, 0, 0, 0, 0, 0, 0
3382, 1509.32, 57.8169, 2536.49, 2625.14, 1489.79, 828.119, 2488.12, 2844.69, 0, 0, 1550.53, 60.7367, 19.5221, 38.5006, 48.434, 96.9305, 19.5221, 38.5006, 0, 0, 48.434, 0, 19.522, 9.98085E-006, 18.3132, 0.545794, 18.859, 0.66303, 0, 0, 0, 0, 19.5221, 0, 0, 0, 0, 0, 0
3383, 1396.2, -10.8204, 2536.49, 2625.14, 1378.74, 766.909, 2488.12, 2844.69, 0, 0, 1412.52, 33.7827, 17.4677, 34.3542, 48.434, 96.9305, 17.4677, 34.3542, 0, 0, 48.434, 0, 17.4676, 9.47395E-006, 16.4252, 0.465673, 16.8909, 0.576796, 0, 0, 0, 0, 17.4677, 0, 0, 0, 0, 0, 0
3384, 1322.07, -55.6159, 2536.49, 2625.14, 1305.76, 726.746, 2488.12, 2844.69, 0, 0, 1324.65, 18.8918, 16.249, 31.896, 48.434, 96.9305, 16.249, 31.896, 0, 0, 48.434, 0, 16.249, 9.19494E-006, 15.3079, 0.416972, 15.7249, 0.524127, 0, 0, 0, 0, 16.249, 0, 0, 0, 0, 0, 0
3385, 1269.01, -87.5876, 2536.49, 2625.14, 1253.58, 697.932, 2488.12, 2844.69, 0, 0, 1265.15, 11.5714, 15.4381, 30.2605, 48.434, 96.9305, 15.4381, 30.2605, 0, 0, 48.434, 0, 15.4381, 9.02034E-006, 14.5661, 0.383655, 14.9497, 0.488339, 0, 0, 0, 0, 15.4381, 0, 0, 0, 0, 0, 0
3386, 1244.31, -102.466, 2536.49, 2625.14, 1229.22, 684.504, 2488.12, 2844.69, 0, 0, 1237.39, 8.17111, 15.0782, 29.5349, 48.434, 96.9305, 15.0782, 29.5349, 0, 0, 48.434, 0, 15.0782, 8.95161E-006, 14.2373, 0.368712, 14.606, 0.472194, 0, 0, 0, 0, 15.0782, 0, 0, 0, 0, 0, 0
3387, 1240.76, -104.598, 2536.49, 2625.14, 1225.73, 682.573, 2488.12, 2844.69, 0, 0, 1233.35, 7.61238, 15.0273, 29.4324, 48.434, 96.9305, 15.0273, 29.4324, 0, 0, 48.434, 0, 15.0273, 8.93938E-006, 14.1909, 0.36656, 14.5574, 0.469899, 0, 0, 0, 0, 15.0273, 0, 0, 0, 0, 0, 0
3388, 1283.11, -79.0871, 2536.49, 2625.14, 1267.5, 705.592, 2488.12, 2844.69, 0, 0, 1280.99, 13.4972, 15.6484, 30.6845, 48.434, 96.9305, 15.6484, 30.6845, 0, 0, 48.434, 0, 15.6484, 9.06486E-006, 14.7584, 0.392262, 15.1507, 0.4977, 0, 0, 0, 0, 15.6484, 0, 0, 0, 0, 0, 0
3389, 1385.6, -17.2306, 2536.49, 2625.14, 1368.32, 761.173, 2488.12, 2844.69, 0, 0, 1401.81, 33.496, 17.2873, 33.9903, 48.434, 96.9305, 17.2873, 33.9903, 0, 0, 48.434, 0, 17.2873, 9.43235E-006, 16.2596, 0.458526, 16.7181, 0.569142, 0, 0, 0, 0, 17.2873, 0, 0, 0, 0, 0, 0
3390, 1583.58, 102.832, 2536.49, 2625.14, 1562.58, 868.001, 2488.12, 2844.69, 0, 0, 1649.82, 87.2366, 20.9979, 41.48, 48.434, 96.9305, 20.9979, 41.48, 0, 0, 48.434, 0, 20.9979, 1.03699E-005, 19.6722, 0.601979, 20.2742, 0.723683, 0, 0, 0, 0, 20.9979, 0, 0, 0, 0, 0, 0
3391, 1749.87, 204.372, 2536.49, 2625.14, 1725.19, 957.297, 2488.12, 2844.69, 0, 0, 1888.49, 163.3, 24.6729, 48.9029, 48.434, 96.9305, 24.6729, 48.9029, 0, 0, 48.434, 0, 24.6728, 1.13988E-005, 23.0638, 0.73857, 23.8024, 0.870471, 0, 0, 0, 0, 24.6729, 0, 0, 0, 0, 0, 0
3392, 1828.34, 249.585, 2536.49, 2625.14, 1801.73, 999.693, 2488.12, 2844.69, 0, 0, 2011.06, 209.331, 26.5969, 52.7895, 48.434, 96.9305, 26.5969, 52.7895, 0, 0, 48.434, 0, 26.5969, 1.20043E-005, 24.8413, 0.812533, 25.6539, 0.943001, 0, 0, 0, 0, 26.5969, 0, 0, 0, 0, 0, 0
3393, 1881.37, 282.158, 2536.49, 2625.14, 1853.5, 1027.96, 2488.12, 2844.69, 0, 0, 2097.69, 244.189, 27.9514, 55.5264, 48.434, 96.9305, 27.9514, 55.5264, 0, 0, 48.434, 0, 27.9513, 1.24106E-005, 26.0948, 0.861232, 26.956, 0.995302, 0, 0, 0, 0, 27.9514, 0, 0, 0, 0, 0, 0
3394, 1920.36, 306.126, 2536.49, 2625.14, 1891.44, 1048.72, 2488.12, 2844.69, 0, 0, 2163.82, 272.377, 28.9812, 57.6077, 48.434, 96.9305, 28.9812, 57.6077, 0, 0, 48.434, 0, 28.9812, 1.27198E-005, 27.048, 0.898337, 27.9463, 1.03482, 0, 0, 0, 0, 28.9812, 0, 0, 0, 0, 0, 0
3395, 1923.97, 308.334, 2536.49, 2625.14, 1894.89, 1050.64, 2488.12, 2844.69, 0, 0, 2170.76, 275.863, 29.0781, 57.8037, 48.434, 96.9305, 29.0781, 57.8037, 0, 0, 48.434, 0, 29.078, 1.27538E-005, 27.1375, 0.901971, 28.0395, 1.03854, 0, 0, 0, 0, 29.0781, 0, 0, 0, 0, 0, 0
3396, 1938.12, 317.048, 2536.49, 2625.14, 1908.68, 1058.17, 2488.12, 2844.69, 0, 0, 2194.68, 285.997, 29.4597, 58.5751, 48.434, 96.9305, 29.4597, 58.5751, 0, 0, 48.434, 0, 29.4597, 1.28697E-005, 27.491, 0.915602, 28.4066, 1.05311, 0, 0, 0, 0, 29.4597, 0, 0, 0, 0, 0, 0
3397, 1966.44, 334.493, 2536.49, 2625.14, 1936.25, 1073.22, 2488.12, 2844.69, 0, 0, 2243.33, 307.074, 30.2347, 60.1415, 48.434, 96.9305, 30.2347, 60.1415, 0, 0, 48.434, 0, 30.2347, 1.31094E-005, 28.2088, 0.943233, 29.152, 1.08263, 0, 0, 0, 0, 30.2347, 0, 0, 0, 0, 0, 0
3398, 1995.49, 349.519, 2536.49, 2625.14, 1964.45, 1089.12, 2488.12, 2844.69, 0, 0, 2283.11, 318.666, 31.0441, 61.7777, 48.434, 96.9305, 31.0441, 61.7777, 0, 0, 48.434, 0, 31.0441, 1.34032E-005, 28.9826, 0.951023, 29.9336, 1.11053, 0, 0, 0, 0, 31.0441, 0, 0, 0, 0, 0, 0
3399, 2006.11, 356.07, 2536.49, 2625.14, 1974.78, 1094.75, 2488.12, 2844.69, 0, 0, 2301.19, 326.411, 31.3437, 62.3835, 48.434, 96.9305, 31.3437, 62.3835, 0, 0, 48.434, 0, 31.3437, 1.34966E-005, 29.2603, 0.961609, 30.2219, 1.12185, 0, 0, 0, 0, 31.3437, 0, 0, 0, 0, 0, 0
3400, 1995.51, 349.526, 2536.49, 2625.14, 1964.45, 1089.13, 2488.12, 2844.69, 0, 0, 2283.47, 319.028, 31.0449, 61.7793, 48.434, 96.9305, 31.0449, 61.7793, 0, 0, 48.434, 0, 31.0448, 1.34063E-005, 28.9831, 0.951196, 29.9343, 1.11056, 0, 0, 0, 0, 31.0449, 0, 0, 0, 0, 0, 0
3401, 1906.89, 294.928, 2536.49, 2625.14, 1878.25, 1042.01, 2488.12, 2844.69, 0, 0, 2133.61, 255.356, 28.6246, 56.8871, 48.434, 96.9305, 28.6246, 56.8871, 0, 0, 48.434, 0, 28.6246, 1.26535E-005, 26.7406, 0.865464, 27.6061, 1.01851, 0, 0, 0, 0, 28.6246, 0, 0, 0, 0, 0, 0
3402, 1850.18, 259.944, 2536.49, 2625.14, 1823.04, 1011.65, 2488.12, 2844.69, 0, 0, 2042.21, 219.171, 27.1521, 53.9106, 48.434, 96.9305, 27.1521, 53.9106, 0, 0, 48.434, 0, 27.1521, 1.22079E-005, 25.3773, 0.812775, 26.19, 0.962083, 0, 0, 0, 0, 27.1521, 0, 0, 0, 0, 0, 0
3403, 1825.39, 244.721, 2536.49, 2625.14, 1798.86, 998.421, 2488.12, 2844.69, 0, 0, 2004.24, 205.376, 26.5275, 52.6485, 48.434, 96.9305, 26.5275, 52.6485, 0, 0, 48.434, 0, 26.5275, 1.20229E-005, 24.7991, 0.790411, 25.5895, 0.938038, 0, 0, 0, 0, 26.5275, 0, 0, 0, 0, 0, 0
3404, 1881.98, 279.494, 2536.49, 2625.14, 1854.1, 1028.61, 2488.12, 2844.69, 0, 0, 2096.45, 242.348, 27.9698, 55.5629, 48.434, 96.9305, 27.9698, 55.5629, 0, 0, 48.434, 0, 27.9697, 1.24563E-005, 26.1342, 0.841856, 26.9761, 0.993669, 0, 0, 0, 0, 27.9698, 0, 0, 0, 0, 0, 0
3405, 1743.94, 194.808, 2536.49, 2625.14, 1719.37, 954.88, 2488.12, 2844.69, 0, 0, 1874.93, 155.557, 24.5557, 48.6645, 48.434, 96.9305, 24.5557, 48.6645, 0, 0, 48.434, 0, 24.5557, 1.14477E-005, 22.9756, 0.718988, 23.6946, 0.861113, 0, 0, 0, 0, 24.5557, 0, 0, 0, 0, 0, 0
3406, 1556.34, 80.3237, 2536.49, 2625.14, 1535.85, 854.122, 2488.12, 2844.69, 0, 0, 1608.19, 72.3479, 20.4808, 40.4343, 48.434, 96.9305, 20.4808, 40.4343, 0, 0, 48.434, 0, 20.4808, 1.03174E-005, 19.2147, 0.568002, 19.7827, 0.698114, 0, 0, 0, 0, 20.4808, 0, 0, 0, 0, 0, 0
3407, 1403.75, -9.24894, 2536.49, 2625.14, 1386.12, 771.365, 2488.12, 2844.69, 0, 0, 1420.28, 34.1573, 17.6228, 34.667, 48.434, 96.9305, 17.6228, 34.667, 0, 0, 48.434, 0, 17.6228, 9.55501E-006, 16.5677, 0.473899, 17.0416, 0.581149, 0, 0, 0, 0, 17.6228, 0, 0, 0, 0, 0, 0
3408, 1283.14, -79.0747, 2536.49, 2625.14, 1267.5, 705.61, 2488.12, 2844.69, 0, 0, 1281.13, 13.6293, 15.6489, 30.6856, 48.434, 96.9305, 15.6489, 30.6856, 0, 0, 48.434, 0, 15.6489, 9.06472E-006, 14.7589, 0.392311, 15.1512, 0.497725, 0, 0, 0, 0, 15.6489, 0, 0, 0, 0, 0, 0
3409, 1237.27, -106.71, 2536.49, 2625.14, 1222.25, 680.671, 2488.12, 2844.69, 0, 0, 1229.53, 7.28085, 14.9776, 29.3322, 48.434, 96.9305, 14.9776, 29.3322, 0, 0, 48.434, 0, 14.9776, 8.92899E-006, 14.1454, 0.36453, 14.5099, 0.467653, 0, 0, 0, 0, 14.9776, 0, 0, 0, 0, 0, 0
3410, 1233.7, -108.848, 2536.49, 2625.14, 1218.77, 678.73, 2488.12, 2844.69, 0, 0, 1225.43, 6.65854, 14.9269, 29.2299, 48.434, 96.9305, 14.9269, 29.2299, 0, 0, 48.434, 0, 14.9269, 8.91724E-006, 14.0992, 0.362353, 14.4615, 0.465358, 0, 0, 0, 0, 14.9269, 0, 0, 0, 0, 0, 0
3411, 1219.58, -117.343, 2536.49, 2625.14, 1204.84, 671.047, 2488.12, 2844.69, 0, 0, 1209.77, 4.92545, 14.729, 28.8309, 48.434, 96.9305, 14.729, 28.8309, 0, 0, 48.434, 0, 14.7289, 8.87964E-006, 13.9185, 0.354035, 14.2726, 0.456365, 0, 0, 0, 0, 14.729, 0, 0, 0, 0, 0, 0
3412, 1251.33, -98.2307, 2536.49, 2625.14, 1236.18, 688.32, 2488.12, 2844.69, 0, 0, 1245.12, 8.94479, 15.1792, 29.7384, 48.434, 96.9305, 15.1792, 29.7384, 0, 0, 48.434, 0, 15.1792, 8.9724E-006, 14.3296, 0.372855, 14.7024, 0.476739, 0, 0, 0, 0, 15.1792, 0, 0, 0, 0, 0, 0
3413, 1357.33, -34.3133, 2536.49, 2625.14, 1340.52, 745.862, 2488.12, 2844.69, 0, 0, 1367.32, 26.8049, 16.8161, 33.0397, 48.434, 96.9305, 16.8161, 33.0397, 0, 0, 48.434, 0, 16.8161, 9.31962E-006, 15.8275, 0.439716, 16.2672, 0.548853, 0, 0, 0, 0, 16.8161, 0, 0, 0, 0, 0, 0
3414, 1555.29, 85.6286, 2536.49, 2625.14, 1534.86, 852.778, 2488.12, 2844.69, 0, 0, 1612.21, 77.3456, 20.4235, 40.3202, 48.434, 96.9305, 20.4235, 40.3202, 0, 0, 48.434, 0, 20.4235, 1.02156E-005, 19.143, 0.580214, 19.7232, 0.700241, 0, 0, 0, 0, 20.4235, 0, 0, 0, 0, 0, 0
3415, 1764.03, 213.033, 2536.49, 2625.14, 1739.01, 964.867, 2488.12, 2844.69, 0, 0, 1910.78, 171.771, 25.0093, 49.5827, 48.434, 96.9305, 25.0093, 49.5827, 0, 0, 48.434, 0, 25.0093, 1.14965E-005, 23.3747, 0.750876, 24.1256, 0.883699, 0, 0, 0, 0, 25.0093, 0, 0, 0, 0, 0, 0
